split,kelas,nama_file,path,ekstensi,ukuran_file_kb,width,height,aspect_ratio,mode,format,brightness,contrast,sharpness,corrupt,error,md5,mean_R,mean_G,mean_B
train,plastic,plastic_1309.jpg,..\data\split\train\plastic\plastic_1309.jpg,.jpg,85.416015625,1037,1009,1.0277502477700693,RGB,JPEG,163.5110775760043,43.2254142683677,344.6267584630136,False,,388d76fd213135ce0bac2bded5e7f27e,165.55006102263812,160.75870874759755,164.2244629577773
train,plastic,plastic_1310.jpg,..\data\split\train\plastic\plastic_1310.jpg,.jpg,8.5380859375,512,384,1.3333333333333333,RGB,JPEG,177.4478505452474,27.8958527799424,365.9031518560885,False,,a2c2af297fbaace9b4250bb13260a355,172.1183878580729,174.5207265218099,185.70443725585938
train,plastic,plastic_1311.jpg,..\data\split\train\plastic\plastic_1311.jpg,.jpg,24.9111328125,512,384,1.3333333333333333,RGB,JPEG,151.4712168375651,34.98225353400378,1098.328778581461,False,,22890fdd7285901d9d1232d99c966210,153.39482625325522,152.01174926757812,149.00707499186197
train,plastic,plastic_1312.jpg,..\data\split\train\plastic\plastic_1312.jpg,.jpg,7.5703125,225,225,1.0,RGB,JPEG,124.14458600823045,56.736050828468,1635.6334662287825,False,,af27d8a09183ca08b4546b4e47c4dfa0,65.04163950617284,149.79442962962963,157.59768888888888
train,plastic,plastic_1313.jpg,..\data\split\train\plastic\plastic_1313.jpg,.jpg,18.0185546875,512,384,1.3333333333333333,RGB,JPEG,172.39777289496527,30.677809863865374,710.9226405036688,False,,7b8eefef2ad67a78c8dc980788829aa6,169.93767293294272,170.97765096028647,176.27799479166666
train,plastic,plastic_1315.jpg,..\data\split\train\plastic\plastic_1315.jpg,.jpg,15.728515625,512,384,1.3333333333333333,RGB,JPEG,176.31256781684027,29.50735379093387,612.7462628417545,False,,808a7655496938c1745e99bc418cd62e,171.7574666341146,174.0099334716797,183.17030334472656
train,plastic,plastic_1316.jpg,..\data\split\train\plastic\plastic_1316.jpg,.jpg,1.99609375,225,225,1.0,RGB,JPEG,210.78793086419753,23.483156058144893,800.7714838107851,False,,6d5288d943d4c73a9566303906f2d5b4,210.8268049382716,210.91845925925927,210.61852839506173
train,plastic,plastic_1317.jpg,..\data\split\train\plastic\plastic_1317.jpg,.jpg,9.4619140625,512,384,1.3333333333333333,RGB,JPEG,171.27852376302084,20.19764982328081,296.8385315698622,False,,350dd2cdcc11b02083e7d78f5d908952,164.59014892578125,168.21052042643228,181.03490193684897
train,plastic,plastic_1318.jpg,..\data\split\train\plastic\plastic_1318.jpg,.jpg,9.46875,512,384,1.3333333333333333,RGB,JPEG,166.1088341606988,38.48680469046837,363.259269233793,False,,5a6a4ad9f7c313104efd2139a917fcb7,173.96141052246094,167.8425038655599,156.52258809407553
train,plastic,plastic_1319.jpg,..\data\split\train\plastic\plastic_1319.jpg,.jpg,67.2265625,800,600,1.3333333333333333,RGB,JPEG,138.5284826388889,26.931811964361515,160.9818595259332,False,,d2dcaf33f40db1547381d8193ce89bf3,146.55543333333333,139.28560833333333,129.74440625
train,plastic,plastic_132.jpg,..\data\split\train\plastic\plastic_132.jpg,.jpg,44.0986328125,367,300,1.2233333333333334,RGB,JPEG,86.14191341204965,75.09146248589404,1915.6787448157522,False,,38b41b22d86b82e164bdb603599ea6af,84.29828337874659,84.38015440508629,89.74730245231608
train,plastic,plastic_1320.jpg,..\data\split\train\plastic\plastic_1320.jpg,.jpg,29.9912109375,512,384,1.3333333333333333,RGB,JPEG,169.06817966037326,40.929988315667444,3905.1072530836486,False,,fee9f7740cb9eb2475b3cfd9badc209f,167.9063924153646,168.60608418782553,170.6920623779297
train,plastic,plastic_1321.jpg,..\data\split\train\plastic\plastic_1321.jpg,.jpg,58.6337890625,1280,720,1.7777777777777777,RGB,JPEG,145.29054542824073,51.66436259583572,596.0838008603507,False,,e8ba48e4195db8c25438e71909ebb9ad,157.08523111979167,145.36956597222223,133.41683919270832
train,plastic,plastic_1322.jpg,..\data\split\train\plastic\plastic_1322.jpg,.jpg,374.7802734375,1168,1479,0.7897227856659905,RGB,JPEG,94.81949017601058,70.72581013734083,680.8058245327683,False,,39c9464f689f2a2720b6e55462831f80,96.96265988681726,95.16618851130438,92.32962212991006
train,plastic,plastic_1323.jpg,..\data\split\train\plastic\plastic_1323.jpg,.jpg,95.783203125,768,960,0.8,RGB,JPEG,104.65702853732638,37.556634272451674,741.7676320946587,False,,cad8d1c5faa2f123e32df4d0dc0048dd,117.65239122178819,102.37649197048611,93.94220241970486
train,plastic,plastic_1325.jpg,..\data\split\train\plastic\plastic_1325.jpg,.jpg,194.5185546875,1000,770,1.2987012987012987,RGB,JPEG,242.5466852813853,40.206458696550264,1129.3424428579508,False,,048cb51448b1beae0cc3770bb64db618,250.6775090909091,246.6231987012987,230.33934805194806
train,plastic,plastic_1326.jpg,..\data\split\train\plastic\plastic_1326.jpg,.jpg,10.8095703125,360,360,1.0,RGB,JPEG,223.838091563786,58.12771719972924,1823.2676037037033,False,,b0e97b88ac452ee91f991ea16fefb0dc,211.42871913580248,224.24398919753085,235.8415663580247
train,plastic,plastic_1327.jpg,..\data\split\train\plastic\plastic_1327.jpg,.jpg,28.732421875,768,576,1.3333333333333333,RGB,JPEG,149.04245108145255,53.18821759053869,714.8174939154762,False,,2fb4054ce38e01704c6c44ca42bc79f8,155.58535427517361,148.6800220630787,142.86197690610533
train,plastic,plastic_1328.jpg,..\data\split\train\plastic\plastic_1328.jpg,.jpg,21.1796875,512,384,1.3333333333333333,RGB,JPEG,151.76693047417535,65.46736404778181,1399.0237877436964,False,,6e7dbaa430471d450f8f7dc175b288f2,140.27640787760416,173.79119873046875,141.23318481445312
train,plastic,plastic_1329.jpg,..\data\split\train\plastic\plastic_1329.jpg,.jpg,106.8251953125,500,752,0.6648936170212766,RGB,JPEG,145.15454609929077,79.00676332418755,1820.1883724811848,False,,6fba191c1fc49ae41bd7475b318f769d,122.41255053191489,146.05756382978723,166.99352393617022
train,plastic,plastic_133.jpg,..\data\split\train\plastic\plastic_133.jpg,.jpg,17.8154296875,512,384,1.3333333333333333,RGB,JPEG,174.05936686197916,43.94872338633994,1331.8844376206137,False,,be9b6a1042ca46e705b8bae8aca52f4b,170.00340270996094,174.0867462158203,178.08795166015625
train,plastic,plastic_1330.jpg,..\data\split\train\plastic\plastic_1330.jpg,.jpg,125.08984375,750,1000,0.75,RGB,JPEG,111.68630977777778,77.47945042970379,2473.0712141172894,False,,67ce6407c6b24084073a11a7dd0088d0,159.10579466666667,92.54336133333334,83.40977333333333
train,plastic,plastic_1331.jpg,..\data\split\train\plastic\plastic_1331.jpg,.jpg,34.3203125,500,500,1.0,RGB,JPEG,142.55587333333332,51.17163027339746,734.5265082468959,False,,6e9cd042edbd92ba719aa3d2bb58b9f5,148.836792,145.933988,132.89684
train,plastic,plastic_1333.jpg,..\data\split\train\plastic\plastic_1333.jpg,.jpg,11.0400390625,512,384,1.3333333333333333,RGB,JPEG,182.49520195855035,24.23881800531923,632.2886896294852,False,,ea2c2c77f5b4b5911e050bdebb7a1a59,177.29138692220053,179.53706868489584,190.6571502685547
train,plastic,plastic_1334.jpg,..\data\split\train\plastic\plastic_1334.jpg,.jpg,6.8798828125,512,384,1.3333333333333333,RGB,JPEG,166.03607177734375,27.399441504587173,283.05696576833725,False,,e27669446185fc837eca9f31b93e74c5,167.6689453125,165.89551289876303,164.54375712076822
train,plastic,plastic_1335.jpg,..\data\split\train\plastic\plastic_1335.jpg,.jpg,6.0478515625,300,168,1.7857142857142858,RGB,JPEG,149.63700396825396,32.390223021353215,1982.602349423265,False,,f20d19005f794ba5020330877c42bc09,158.65809523809523,148.35267857142858,141.9002380952381
train,plastic,plastic_1337.jpg,..\data\split\train\plastic\plastic_1337.jpg,.jpg,67.5078125,1280,512,2.5,RGB,JPEG,152.22369893391928,50.99799156957447,870.6892912194044,False,,78eb23aba0019188b3e50db22178fe83,154.69967651367188,149.94580688476563,152.0256134033203
train,plastic,plastic_1338.jpg,..\data\split\train\plastic\plastic_1338.jpg,.jpg,50.41796875,465,620,0.75,RGB,JPEG,83.5296126719852,63.79544646858669,1355.228940860744,False,,afaf8f53f2de73341eee108b2d87dce5,89.76427332639612,86.1144190079778,74.71014568158168
train,plastic,plastic_134.jpg,..\data\split\train\plastic\plastic_134.jpg,.jpg,11.236328125,512,384,1.3333333333333333,RGB,JPEG,174.06097412109375,31.974601550693492,554.2934441321995,False,,1b2e0916712e06288260a462e6481992,167.9124501546224,170.58104451497397,183.6894276936849
train,plastic,plastic_1341.jpg,..\data\split\train\plastic\plastic_1341.jpg,.jpg,49.0595703125,500,667,0.7496251874062968,RGB,JPEG,104.18345927036482,49.991699469607305,1715.975552102246,False,,a0a2c73d2d2d2caae567d81f2ce3783a,117.721988005997,104.74710044977512,90.08128935532234
train,plastic,plastic_1344.jpg,..\data\split\train\plastic\plastic_1344.jpg,.jpg,4012.0830078125,3174,3174,1.0,RGB,JPEG,202.91054712020994,40.54527983165789,182.52670127500826,False,,60b2afc4c2324932aaefa515517095d7,204.58932681614044,201.36662654467676,202.7756879998126
train,plastic,plastic_1347.jpg,..\data\split\train\plastic\plastic_1347.jpg,.jpg,17.2490234375,512,384,1.3333333333333333,RGB,JPEG,161.86212158203125,59.4422017698685,1217.4774138066502,False,,055622342025b2eb5d0ae2296a633f14,164.82149759928384,171.77501424153647,148.98985290527344
train,plastic,plastic_1348.jpg,..\data\split\train\plastic\plastic_1348.jpg,.jpg,4.3115234375,231,218,1.0596330275229358,RGB,JPEG,146.51571415332884,41.080531800735365,1996.2061732427685,False,,07d739ad578ca9e5a25c1293495edac3,144.86879939632234,145.21456372373802,149.46377933992613
train,plastic,plastic_1349.jpg,..\data\split\train\plastic\plastic_1349.jpg,.jpg,4.291015625,262,192,1.3645833333333333,RGB,JPEG,223.86084605597964,31.96729492481431,1537.7670339712251,False,,fedd4d833ef78b127b7bac8680a86ca7,213.27914281170484,222.77765187659034,235.52574347964378
train,plastic,plastic_135.jpg,..\data\split\train\plastic\plastic_135.jpg,.jpg,188.5419921875,768,1024,0.75,RGB,JPEG,79.5486708747016,48.71415010966494,719.3017451953674,False,,879448bfbf40533cf65a093cdc03671f,92.11135228474934,76.68950780232747,69.845152537028
train,plastic,plastic_1351.jpg,..\data\split\train\plastic\plastic_1351.jpg,.jpg,11.51953125,475,354,1.3418079096045197,RGB,JPEG,141.03261968480524,49.23164681943965,1141.080503173354,False,,3832aa3fb85066696df6a4516e4fd02a,150.03424323520667,141.25695509961344,131.8066607195956
train,plastic,plastic_1352.jpg,..\data\split\train\plastic\plastic_1352.jpg,.jpg,16.4140625,512,384,1.3333333333333333,RGB,JPEG,178.22832234700522,47.57865117255618,945.5507469009349,False,,ab7c88f88a0d3de06b21187894949e28,185.6717783610026,180.58912150065103,168.42406717936197
train,plastic,plastic_1353.jpg,..\data\split\train\plastic\plastic_1353.jpg,.jpg,5.404296875,225,225,1.0,RGB,JPEG,89.57891028806584,41.59764911445796,972.8628273967017,False,,9785be59b8c63f20e9c33b589032a4cf,76.17408395061729,96.3299950617284,96.23265185185186
train,plastic,plastic_1354.jpg,..\data\split\train\plastic\plastic_1354.jpg,.jpg,3.5849609375,225,225,1.0,RGB,JPEG,241.6593975308642,34.33925807442629,2022.304490759921,False,,6ffe2b7271f316470cd6c3f067801902,234.14548148148148,242.74506666666667,248.08764444444444
train,plastic,plastic_1355.jpg,..\data\split\train\plastic\plastic_1355.jpg,.jpg,8.7275390625,512,384,1.3333333333333333,RGB,JPEG,192.99571058485242,15.424662131470335,419.2706959955135,False,,a02a832f15b6a1f69d7bc2653802207b,201.5979258219401,195.29349772135416,182.09570821126303
train,plastic,plastic_1357.jpg,..\data\split\train\plastic\plastic_1357.jpg,.jpg,7.32421875,225,225,1.0,RGB,JPEG,87.61378106995885,58.54748177137385,3598.8245784753303,False,,f79ccb311a8db1af84c9e152fcb386a2,91.19280987654321,88.80766419753087,82.84086913580246
train,plastic,plastic_1358.jpg,..\data\split\train\plastic\plastic_1358.jpg,.jpg,6.4345703125,206,245,0.8408163265306122,RGB,JPEG,132.7978733240869,51.542080014808214,1955.5739258424742,False,,73ce8a393486479447a261951f92cb92,142.00116901129383,130.10338815137706,126.28906280958985
train,plastic,plastic_1359.jpg,..\data\split\train\plastic\plastic_1359.jpg,.jpg,68.4345703125,455,589,0.7724957555178268,RGB,JPEG,107.67866813435575,65.05244073358178,653.7359999543671,False,,6deefe8f9576a2e34a0362ae22bad62f,181.60760835090207,64.2015448049404,77.22685124722476
train,plastic,plastic_1360.jpg,..\data\split\train\plastic\plastic_1360.jpg,.jpg,7.5673828125,300,168,1.7857142857142858,RGB,JPEG,102.34440476190476,71.75711316741973,2005.8374597785178,False,,34e1abb3053b4e0286a465e8887f5fa9,51.951170634920636,102.50083333333333,152.58121031746032
train,plastic,plastic_1361.jpg,..\data\split\train\plastic\plastic_1361.jpg,.jpg,14.2314453125,512,384,1.3333333333333333,RGB,JPEG,169.1584235297309,29.88236776256901,597.3830983505273,False,,c7bed73c07b465ffe33d1524b78a9329,170.4846445719401,170.05641174316406,166.93421427408853
train,plastic,plastic_1362.jpg,..\data\split\train\plastic\plastic_1362.jpg,.jpg,2.95703125,225,225,1.0,RGB,JPEG,229.6552757201646,42.94175877455852,1627.6656858128697,False,,afe3e3bcb3ce0f5b8bd97ed5f5e9819e,232.5537975308642,228.88758518518517,227.52444444444444
train,plastic,plastic_1363.jpg,..\data\split\train\plastic\plastic_1363.jpg,.jpg,57.064453125,800,450,1.7777777777777777,RGB,JPEG,92.25366481481481,48.280656126585285,448.80613779659717,False,,adf698540889e6692f0f71e8839a6061,95.46745,96.18763055555556,85.10591388888889
train,plastic,plastic_1364.jpg,..\data\split\train\plastic\plastic_1364.jpg,.jpg,1537.5224609375,4000,3000,1.3333333333333333,RGB,JPEG,106.28158797222223,52.03412539133967,375.2409509197015,False,,9f95f3163362707b879c5173fe679224,119.18995675,106.12605708333334,93.52875008333334
train,plastic,plastic_1365.jpg,..\data\split\train\plastic\plastic_1365.jpg,.jpg,7.57421875,270,270,1.0,RGB,JPEG,233.8091632373114,46.79796780576377,2388.4525821250145,False,,1e07d7842de67d51e520faf948e5fbd7,240.41358024691357,234.51275720164608,226.50115226337448
train,plastic,plastic_1366.jpg,..\data\split\train\plastic\plastic_1366.jpg,.jpg,190.0947265625,803,1600,0.501875,RGB,JPEG,116.96323785803237,74.72559012318946,1032.7407333765673,False,,e74e5b73f35eee7ff5754b1a56b2f5de,105.8149112702366,117.7533203611457,127.32148194271483
train,plastic,plastic_1368.jpg,..\data\split\train\plastic\plastic_1368.jpg,.jpg,10.0947265625,512,384,1.3333333333333333,RGB,JPEG,166.39365980360242,39.667355745249,292.0401688092905,False,,10e3d9bd462fd6b8750b6569a1a6f4ae,167.80511474609375,166.68831380208334,164.68755086263022
train,plastic,plastic_1369.jpg,..\data\split\train\plastic\plastic_1369.jpg,.jpg,46.037109375,400,542,0.7380073800738007,RGB,JPEG,170.38634840098402,74.10556427903899,2605.4038800727585,False,,111762cf73fcf0933e9f7c7cedaf0151,159.9148339483395,176.32821494464946,174.9159963099631
train,plastic,plastic_137.jpg,..\data\split\train\plastic\plastic_137.jpg,.jpg,1547.8251953125,2448,3264,0.75,RGB,JPEG,139.1902404156788,46.44390511065072,71.60270699169348,False,,2594d039e8ca580f7d438260512137b1,113.7997653897139,128.69552388204056,175.07543197528193
train,plastic,plastic_1370.jpg,..\data\split\train\plastic\plastic_1370.jpg,.jpg,14.28515625,512,384,1.3333333333333333,RGB,JPEG,177.35013326009116,30.963894577684368,813.5501722237095,False,,8f73ff41ac57b169b4aec8a48279ea6b,171.6014404296875,174.87523396809897,185.57372538248697
train,plastic,plastic_1372.jpg,..\data\split\train\plastic\plastic_1372.jpg,.jpg,12.6796875,444,353,1.2577903682719547,RGB,JPEG,206.04389233426062,62.00499305210386,1513.9448116887938,False,,5fb212c4de5c7e5af17a42c62710f880,198.58883954776306,207.8887910573463,211.65404639767246
train,plastic,plastic_1373.jpg,..\data\split\train\plastic\plastic_1373.jpg,.jpg,131.4169921875,963,1280,0.75234375,RGB,JPEG,102.9485894773278,63.42948646252517,1605.3456473328688,False,,8529db8b29053db2988ffe49047559f6,132.18319947429907,119.68476603063344,56.97780292705088
train,plastic,plastic_1374.jpg,..\data\split\train\plastic\plastic_1374.jpg,.jpg,15.5751953125,512,384,1.3333333333333333,RGB,JPEG,178.00762600368924,39.52073534445346,1095.1698007447023,False,,cb5f1a073e2259090f234152f161aafc,173.58346557617188,174.50691731770834,185.9324951171875
train,plastic,plastic_1376.jpg,..\data\split\train\plastic\plastic_1376.jpg,.jpg,9.248046875,512,384,1.3333333333333333,RGB,JPEG,182.17980787489148,29.883110402581586,402.3066025140385,False,,197531f4068a833c210201a224c1a1fe,176.67509969075522,178.95476277669272,190.90956115722656
train,plastic,plastic_1377.jpg,..\data\split\train\plastic\plastic_1377.jpg,.jpg,5.2802734375,211,86,2.453488372093023,RGB,JPEG,139.24697821374775,82.8343202044367,3742.96214389697,False,,f3315a182709bc176c4c691bf53854cf,85.34514493552298,144.61396451008486,187.7818251956354
train,plastic,plastic_1378.jpg,..\data\split\train\plastic\plastic_1378.jpg,.jpg,21.0927734375,474,317,1.4952681388012619,RGB,JPEG,156.43336572206914,59.57683500176002,1607.1388870289372,False,,5541a55dba83863384fd84868b877156,148.70386934472708,159.42110902580893,161.17511879567144
train,plastic,plastic_1379.jpg,..\data\split\train\plastic\plastic_1379.jpg,.jpg,169.515625,500,500,1.0,RGB,JPEG,117.99925066666667,46.650269275091,1630.512243953664,False,,2f338b7c8154e9287c34c866e9dc6e6e,154.616852,113.815932,85.564968
train,plastic,plastic_138.jpg,..\data\split\train\plastic\plastic_138.jpg,.jpg,16.541015625,512,384,1.3333333333333333,RGB,JPEG,135.38086615668402,50.771888972648064,453.7603935721175,False,,56095786213c51967e3b999e3b5cb4c2,142.23007202148438,137.8213348388672,126.09119160970052
train,plastic,plastic_1382.jpg,..\data\split\train\plastic\plastic_1382.jpg,.jpg,8.1015625,384,289,1.328719723183391,RGB,JPEG,239.90106269223375,39.39244516695195,1987.4041484709244,False,,4a2b62bfb361dece70dfb8a99e1bf80a,246.29035106689736,243.47022779700114,229.94260921280278
train,plastic,plastic_1383.jpg,..\data\split\train\plastic\plastic_1383.jpg,.jpg,15.5224609375,344,479,0.7181628392484343,RGB,JPEG,93.0864264213235,54.84408976296163,1468.1309797428298,False,,5a125890150202ce6f06233ca525f631,107.50053405835801,91.81195076952955,79.94679443608293
train,plastic,plastic_1385.jpg,..\data\split\train\plastic\plastic_1385.jpg,.jpg,222.9365234375,1188,1600,0.7425,RGB,JPEG,130.67986724887766,52.2270658528048,244.81532142721753,False,,86aecae47ffac99c29770d56e5858098,133.81029829545454,130.8866987584175,127.34260469276094
train,plastic,plastic_1386.jpg,..\data\split\train\plastic\plastic_1386.jpg,.jpg,7.8408203125,512,384,1.3333333333333333,RGB,JPEG,183.12143283420139,46.58928412654781,452.5849434729251,False,,8415cb2be09f74024da605e2831478c6,174.9229278564453,183.65142822265625,190.7899424235026
train,plastic,plastic_1387.jpg,..\data\split\train\plastic\plastic_1387.jpg,.jpg,18.091796875,512,384,1.3333333333333333,RGB,JPEG,163.9357706705729,50.34743453361747,1091.686490811304,False,,9fa727f39710602ce1b6a57a54820ace,151.86338806152344,159.91627502441406,180.02764892578125
train,plastic,plastic_1388.jpg,..\data\split\train\plastic\plastic_1388.jpg,.jpg,16.7607421875,512,384,1.3333333333333333,RGB,JPEG,159.04119533962674,52.610464522120246,552.2531850321427,False,,e892c0a59573e5a42502dff3d7d58c7a,166.18077087402344,159.7560780843099,151.18673706054688
train,plastic,plastic_1389.jpg,..\data\split\train\plastic\plastic_1389.jpg,.jpg,25.1572265625,450,450,1.0,RGB,JPEG,129.42877037037036,32.685556562820594,1523.1577066253067,False,,1b52f7edc44bb9069c3b1007e1173ab6,135.23514567901233,128.44507654320986,124.60608888888889
train,plastic,plastic_1390.jpg,..\data\split\train\plastic\plastic_1390.jpg,.jpg,6.193359375,284,177,1.6045197740112995,RGB,JPEG,215.06621177157103,47.50439329159153,1834.304459507876,False,,c4dc9a207cb4f30f564ff929a93274ec,180.03676295058486,223.68196466937218,241.4799076947561
train,plastic,plastic_1391.jpg,..\data\split\train\plastic\plastic_1391.jpg,.jpg,64.5830078125,768,576,1.3333333333333333,RGB,JPEG,119.36655831042631,56.80266848565766,1097.6590393016163,False,,8bae83f942026022e9392253753c2f54,127.67424632884838,119.93215377242477,110.49327483000579
train,plastic,plastic_1392.jpg,..\data\split\train\plastic\plastic_1392.jpg,.jpg,14.1796875,237,213,1.1126760563380282,RGB,JPEG,205.78007567203503,62.10731574518744,5816.832530207989,False,,396d98f1a91469b02e889fe0fedb0011,204.89067173788158,203.9538836393891,208.4956716388344
train,plastic,plastic_1394.jpg,..\data\split\train\plastic\plastic_1394.jpg,.jpg,3.7548828125,225,225,1.0,RGB,JPEG,194.56191604938272,73.02989155291132,1926.43445783255,False,,8d4bb2a326370a1c6581810fce907a60,190.78413827160495,209.16495802469134,183.73665185185186
train,plastic,plastic_1395.jpg,..\data\split\train\plastic\plastic_1395.jpg,.jpg,9.73828125,512,384,1.3333333333333333,RGB,JPEG,158.0019785563151,47.468459385708016,311.1283799955207,False,,d3507d43b367a2873e1c206969f3daee,163.33309936523438,158.67969767252603,151.9931386311849
train,plastic,plastic_1397.jpg,..\data\split\train\plastic\plastic_1397.jpg,.jpg,82.7626953125,800,600,1.3333333333333333,RGB,JPEG,105.02772569444444,61.673619529497365,2079.0694336482247,False,,7bd2b47f2c8a434eb8a426a454962752,105.19458125,105.71643958333334,104.17215625
train,plastic,plastic_1399.jpg,..\data\split\train\plastic\plastic_1399.jpg,.jpg,127.3974609375,1087,1500,0.7246666666666667,RGB,JPEG,111.43954063170807,53.28707912411641,151.67357988940537,False,,6f387d497a55036040f68472ca756990,118.95617847286108,117.37017049984668,97.99227292241643
train,plastic,plastic_14.jpg,..\data\split\train\plastic\plastic_14.jpg,.jpg,92.6455078125,768,1024,0.75,RGB,JPEG,118.21365271674262,65.39875584569977,212.70795641078277,False,,bc0aeee85eb32440394f628d9a7a69ab,139.3612263997396,123.55148061116536,91.72825113932292
train,plastic,plastic_1401.jpg,..\data\split\train\plastic\plastic_1401.jpg,.jpg,123.87109375,640,480,1.3333333333333333,RGB,JPEG,113.466025390625,68.07358143501128,4184.280640177365,False,,11bf0b42981bcab0efbd1524d94522e8,95.314482421875,113.141640625,131.941953125
train,plastic,plastic_1402.jpg,..\data\split\train\plastic\plastic_1402.jpg,.jpg,34.62890625,475,630,0.753968253968254,RGB,JPEG,78.65068894458368,43.700185368303025,1254.1568922294593,False,,0047e44f8c917fbd37655e82ff6077c1,88.93540852130326,80.08168086883876,66.93497744360903
train,plastic,plastic_1403.jpg,..\data\split\train\plastic\plastic_1403.jpg,.jpg,16.2822265625,500,500,1.0,RGB,JPEG,159.15290266666668,18.319421263817063,345.4832360176001,False,,81bf567500b936cbef3d0abccb559baf,166.917796,160.923152,149.61776
train,plastic,plastic_1404.jpg,..\data\split\train\plastic\plastic_1404.jpg,.jpg,293.50390625,800,1422,0.5625879043600562,RGB,JPEG,134.47665406704172,46.12522762301518,3171.005106733647,False,,ae73a1c65590fa96e069befba8306c85,140.1076441631505,133.79708597046414,129.52523206751056
train,plastic,plastic_1405.jpg,..\data\split\train\plastic\plastic_1405.jpg,.jpg,8.251953125,512,384,1.3333333333333333,RGB,JPEG,180.41168043348523,38.536963245192695,377.92309188943665,False,,f0d2185e90753f849cc1f2b4f3d4a765,184.49868774414062,190.15845235188803,166.5779012044271
train,plastic,plastic_1406.jpg,..\data\split\train\plastic\plastic_1406.jpg,.jpg,148.287109375,571,1280,0.44609375,RGB,JPEG,112.85004879962055,41.931007173056,1005.306306590184,False,,ca078f9264ac0633e178ab8e237fbac7,135.8559914076182,114.11859949649737,88.57555549474606
train,plastic,plastic_1407.jpg,..\data\split\train\plastic\plastic_1407.jpg,.jpg,208.6865234375,926,1072,0.8638059701492538,RGB,JPEG,103.42666526976349,80.87726356426255,1072.425468429967,False,,b9f20a422857a67b94fa20fbc374b3e6,75.87295299958093,87.19456074111086,147.2124820685987
train,plastic,plastic_1408.jpg,..\data\split\train\plastic\plastic_1408.jpg,.jpg,71.4248046875,750,750,1.0,RGB,JPEG,247.42262992592592,20.400680764362146,654.7898189825863,False,,7757a40abc8ccb96f811d1a1ee6feed9,247.2053848888889,247.28719288888888,247.775312
train,plastic,plastic_1409.jpg,..\data\split\train\plastic\plastic_1409.jpg,.jpg,55.435546875,1280,490,2.6122448979591835,RGB,JPEG,154.35432982568028,39.797835839034285,716.8820316404622,False,,054bb8f4c187b7573dc20d0b4f204ef6,152.60524234693878,155.74944515306123,154.7083019770408
train,plastic,plastic_141.jpg,..\data\split\train\plastic\plastic_141.jpg,.jpg,10.9521484375,512,384,1.3333333333333333,RGB,JPEG,181.77013312445746,27.817354634785204,664.2474080503971,False,,fbf74a5cd0bc97122ec09a977fc01a19,176.73468017578125,178.71265157063803,189.86306762695312
train,plastic,plastic_1411.jpg,..\data\split\train\plastic\plastic_1411.jpg,.jpg,11.9501953125,303,303,1.0,RGB,JPEG,34.52481782831749,63.05076954340117,3175.2561518946727,False,,f0f6942d10f1165377df1ebebaf2bead,33.04763149582285,33.26279558648934,37.26402640264026
train,plastic,plastic_1412.jpg,..\data\split\train\plastic\plastic_1412.jpg,.jpg,19.0029296875,474,631,0.751188589540412,RGB,JPEG,156.99893901805675,56.4778037877376,459.8577524950912,False,,2ab3f4a53b2acd5e450206ec82919908,195.38903822878427,165.88486562752846,109.72291319785754
train,plastic,plastic_1413.jpg,..\data\split\train\plastic\plastic_1413.jpg,.jpg,103.2939453125,900,910,0.989010989010989,RGB,JPEG,189.555466015466,42.6636340644802,655.4426997645422,False,,aee457622d4accf43e442ecd3fe2330b,185.32994749694748,188.0243492063492,195.31210134310135
train,plastic,plastic_1414.jpg,..\data\split\train\plastic\plastic_1414.jpg,.jpg,9.6533203125,512,384,1.3333333333333333,RGB,JPEG,181.22857157389322,31.315095116133765,576.6987397909785,False,,b8726f7e2094832c8802a938d8a795b6,180.99205017089844,178.76323445638022,183.93043009440103
train,plastic,plastic_1416.jpg,..\data\split\train\plastic\plastic_1416.jpg,.jpg,6.7412109375,275,183,1.5027322404371584,RGB,JPEG,216.8754363305183,54.20801852830054,2125.6936346281705,False,,540849edb99599e8aa7c433bfa4e9dbb,211.46442126179832,219.44457029309487,219.7173174366617
train,plastic,plastic_1417.jpg,..\data\split\train\plastic\plastic_1417.jpg,.jpg,3.693359375,225,225,1.0,RGB,JPEG,231.72335144032922,38.48936979719377,1728.2134997649384,False,,d65c81d06c73b4bbc60e407f818f043d,233.65054814814815,232.3676049382716,229.1519012345679
train,plastic,plastic_1419.jpg,..\data\split\train\plastic\plastic_1419.jpg,.jpg,7.4072265625,512,384,1.3333333333333333,RGB,JPEG,183.84509107801648,25.64007204921831,338.5727734122581,False,,1b202f610eb67adfdf445f48679dd07d,180.00423177083334,181.02906290690103,190.5019785563151
train,plastic,plastic_142.jpg,..\data\split\train\plastic\plastic_142.jpg,.jpg,302.5,784,1045,0.7502392344497608,RGB,JPEG,155.1865231259968,73.38403138220721,1230.4156666980282,False,,a0a6296e1eb1ee14ca48670511aec6fc,171.64781881652183,155.8192339615272,138.0925165999414
train,plastic,plastic_1423.jpg,..\data\split\train\plastic\plastic_1423.jpg,.jpg,8.87109375,275,183,1.5027322404371584,RGB,JPEG,155.8033714191091,58.13801366671463,3177.752380335174,False,,dcc68497dd532752a5290c8f4d7250f6,108.86891207153502,146.19984103328366,212.34136115250868
